generation,N_shifts,logPrior,logLik,eventRate,acceptRate
38430000,8,-5.32426,6663.75,0.169646,0.0869
38432000,8,-6.64618,6668.9,2.38677,0.0855
38434000,7,-8.92774,6615.19,4.02609,0.085
38436000,7,-5.11125,6614.98,0.459857,0.0905
38438000,7,-7.17471,6615.7,0.00460814,0.0785
38440000,7,-9.4136,6613.45,5.10219,0.095
38442000,7,-5.04618,6611.91,0.457261,0.084
38444000,8,-7.08509,6667.15,2.21486,0.0878333
38446000,8,-11.6858,6667.35,2.57855,0.103
38448000,8,-5.98891,6668.15,1.30857,0.083
38450000,8,-2.90583,6672.34,0.81552,0.106
38452000,8,-7.46594,6673.65,1.86517,0.0845
38454000,8,-11.648,6668.88,0.523019,0.0815
38456000,8,-8.08637,6666.09,2.73289,0.089
38458000,8,-2.85461,6671.88,0.679201,0.0835
38460000,7,-9.25464,6609.84,2.62081,0.0863889
38462000,7,-10.7134,6613.87,2.03307,0.075
38464000,7,-5.46201,6610.09,0.449752,0.0875
38466000,7,-8.03883,6608.88,0.630744,0.0855
38468000,7,-7.66666,6608.57,0.34848,0.084
38470000,8,-3.6382,6664.88,0.262075,0.0888333
38472000,8,-5.53625,6665.57,1.41271,0.0905
38474000,8,-4.61471,6667.64,1.80925,0.0795
38476000,8,-5.15297,6664.91,0.247013,0.089
38478000,8,-6.29771,6666.32,0.612052,0.0895
38480000,8,-10.9879,6666.57,0.915439,0.0825
38482000,8,-7.05408,6664.8,0.267896,0.089
38484000,8,-10.7645,6667.88,0.0238527,0.0875
38486000,8,-8.08037,6668.31,0.725707,0.088
38488000,8,-12.3196,6667.82,3.97389,0.0815
38490000,8,-4.92289,6673.67,0.102372,0.0875
38492000,8,-5.53748,6675.62,0.875744,0.077
38494000,8,-9.06094,6668.73,1.32478,0.0925
38496000,8,-5.97007,6670.15,0.244791,0.0775
38498000,7,-11.4642,6617.92,1.13607,0.0838667
38500000,7,-4.87822,6619.61,1.12071,0.078
38502000,7,-4.98109,6618.98,1.05129,0.091
38504000,8,-9.44809,6671.74,0.44327,0.087
38506000,8,-4.98845,6668.49,0.0165206,0.083
38508000,8,-4.61067,6671.29,0.431312,0.0855
38510000,8,-3.66941,6673.52,0.617247,0.09
38512000,8,-5.40517,6669.38,1.70199,0.09
38514000,8,-7.46641,6672.89,0.106866,0.088
38516000,8,-9.78398,6672.41,0.436409,0.088
38518000,8,-6.8205,6671.1,1.02737,0.0875
38520000,8,-4.13588,6673.51,0.587099,0.074
38522000,8,-6.48754,6670.81,4.37696,0.0925
38524000,8,-4.28089,6671.47,0.991069,0.087
38526000,8,-6.21064,6671.04,1.37193,0.085
38528000,7,-2.28469,6617.48,0.109495,0.0839231
38530000,7,-8.24814,6617.47,1.72493,0.0835
38532000,7,-9.25389,6618.99,3.24923,0.084
38534000,7,-4.07792,6613.74,0.0429605,0.085
38536000,7,-7.13864,6618.51,0.788962,0.0885
38538000,7,-5.31234,6615.58,0.10621,0.0815
38540000,7,-8.24256,6614.92,1.21707,0.079
38542000,8,-9.60922,6677.21,1.69416,0.089375
38544000,8,-8.82103,6678.24,4.21836,0.0915
38546000,8,-9.00832,6676.23,0.959298,0.0915
38548000,8,-9.42372,6677.61,0.99995,0.09
38550000,8,-9.12909,6676.23,0.360471,0.096
38552000,7,-10.9909,6614.55,0.203974,0.089
38554000,7,-13.0188,6613.93,0.306257,0.084
38556000,7,-10.2462,6614.45,0.590052,0.0845
38558000,7,-9.53429,6614.55,0.274877,0.071
38560000,7,-11.1645,6613.28,0.515517,0.0755
38562000,7,-10.0889,6615.39,2.70665,0.0855
38564000,8,-6.80101,6670.33,0.650965,0.0838571
38566000,8,-3.28288,6663.51,0.342228,0.0705
38568000,7,-4.50571,6617.9,0.905978,0.0785
38570000,7,-6.05365,6615.84,0.241385,0.083
38572000,7,-6.1968,6620.36,0.263371,0.0835
38574000,7,-9.08477,6621.93,3.06607,0.081
38576000,8,-3.27982,6426.45,0.414752,0.0879371
38578000,8,-7.034,6424.53,0.0664495,0.074
38580000,8,-6.77659,6670.12,0.929763,0.0866429
38582000,8,-8.5226,6671.34,2.00042,0.096
38584000,7,-7.52951,6616.03,0.114278,0.0824
38586000,7,-4.87814,6620.26,0.841165,0.0845
38588000,7,-6.86658,6622.34,0.176544,0.078
38590000,8,-9.7858,6667.5,0.0439403,0.087
38592000,7,-5.00852,6616.91,1.13919,0.0845
38594000,7,-6.69675,6615.96,0.904269,0.086
38596000,7,-5.44855,6616.73,0.655242,0.0885
38598000,8,-8.42297,6669.26,1.99988,0.089
38600000,8,-8.68922,6666.49,0.514898,0.09
38602000,8,-6.85756,6670.84,0.44905,0.094
38604000,7,-6.73013,6618.6,0.996983,0.089125
38606000,7,-7.61966,6615.27,0.627879,0.09
38608000,7,-7.66032,6618.59,1.11584,0.0765
38610000,7,-8.0214,6619.33,0.257414,0.0845
38612000,9,-9.19423,6669.89,2.02036,0.0902
38614000,7,-7.81709,6619.12,3.25499,0.0935
38616000,7,-2.94421,6609.77,0.170233,0.079
38618000,8,-7.88807,6672.56,1.30141,0.0941667
38620000,8,-3.53119,6674.79,1.00215,0.096
38622000,8,-7.203,6677.66,1.39117,0.084
38624000,8,-4.2501,6679.36,2.14113,0.0985
38626000,8,-5.04148,6675.57,0.0589684,0.074
38628000,8,-6.40552,6673.69,0.216825,0.084
38630000,8,-10.5972,6672.01,5.24037,0.0875
38632000,7,-7.16416,6613.75,0.747878,0.081625
38634000,7,-8.46799,6611.67,0.344744,0.078
38636000,7,-7.71571,6614.93,0.0547945,0.089
38638000,7,-5.51905,6617.43,0.337419,0.0705
38640000,8,-6.98724,6674.66,0.858369,0.0819
38642000,8,-9.00606,6674,1.05092,0.078
38644000,7,-5.29092,6620.74,0.0932779,0.079
38646000,7,-6.12751,6619.82,0.246131,0.0855
38648000,7,-4.87327,6618.82,0.359173,0.103
38650000,7,-5.22091,6618.99,0.317494,0.0775
38652000,7,-7.01389,6619.84,0.919298,0.089
38654000,8,-3.88394,6674.86,0.37799,0.0889167
38656000,8,-6.86914,6674.09,0.462331,0.0885
38658000,8,-5.70211,6678.64,1.66023,0.0825
38660000,8,-7.79533,6676.69,1.6666,0.083
38662000,8,-3.13203,6670.14,1.04667,0.081
38664000,9,-4.96357,6671.89,0.62938,0.0815
38666000,7,-7.51208,6614.2,2.00225,0.0817857
38668000,8,-3.95784,6676.2,0.551459,0.08575
38670000,8,-6.84593,6678.81,0.482622,0.085
38672000,8,-3.15472,6674.74,0.650824,0.098
38674000,8,-3.84084,6674.9,0.00723377,0.0865
38676000,8,-4.96578,6672.9,1.49979,0.0785
38678000,7,-8.44422,6609.54,2.57343,0.0805833
38680000,8,-4.13871,6673.19,0.91502,0.08175
38682000,8,-6.58228,6674.15,0.43757,0.077
38684000,8,-5.4711,6667.72,0.244769,0.084
38686000,8,-2.88525,6669.68,0.0042419,0.0825
38688000,8,-9.2261,6671.91,1.04883,0.1005
38690000,8,-7.79611,6679.34,0.80848,0.094
38692000,8,-5.82179,6678.61,0.978878,0.081
38694000,8,-6.79425,6672.66,0.0700062,0.0855
38696000,8,-6.25083,6677.08,0.209191,0.084
38698000,8,-8.37994,6672.81,0.329239,0.0885
38700000,8,-9.37052,6676.93,1.93998,0.0855
38702000,8,-8.98322,6680.21,0.714028,0.0825
38704000,8,-10.4353,6673.05,0.534258,0.079
38706000,8,-4.25783,6675.46,0.0107232,0.077
38708000,8,-12.1523,6679.6,5.25954,0.098
38710000,8,-7.83998,6677.39,1.82096,0.089
38712000,8,-8.35654,6672.92,0.699178,0.0865
38714000,8,-9.37827,6673.97,1.58452,0.0805
38716000,8,-5.74501,6672.52,0.397763,0.085
38718000,8,-6.5666,6677.48,0.664342,0.075
38720000,8,-7.15223,6675.72,1.85326,0.092
38722000,8,-4.65948,6677.36,0.0408981,0.085
38724000,8,-2.93568,6676.47,0.0915308,0.0855
38726000,8,-3.76319,6672.54,0.182514,0.091
38728000,8,-8.01187,6679.54,0.332495,0.0965
38730000,7,-10.5931,6619.08,0.336439,0.0828846
38732000,8,-6.40909,6677.5,3.48631,0.08575
38734000,8,-1.69509,6678,0.268215,0.085
38736000,8,-3.54217,6677.35,2.09965,0.0875
38738000,8,-5.05384,6676.64,0.539946,0.0845
38740000,8,-7.68255,6674.65,3.69188,0.0825
38742000,7,-4.52706,6620.96,0.489956,0.0815
38744000,7,-3.35242,6616.78,0.654397,0.083
38746000,7,-9.20797,6617.34,1.76054,0.083
38748000,7,-4.37529,6621.72,0.894263,0.081
38750000,7,-3.26813,6622.44,0.0500359,0.08
38752000,8,-6.0276,6683.84,1.21428,0.0834167
38754000,8,-1.93353,6681.98,1.21602,0.081
38756000,8,-1.60788,6679.12,0.389867,0.077
38758000,7,-5.05148,6623.3,1.82646,0.0765
38760000,7,-4.26177,6622.64,0.650424,0.0785
38762000,7,-10.0674,6624.88,1.00994,0.079
38764000,7,-9.59886,6620.68,1.96588,0.085
38766000,7,-13.9453,6618.57,2.23317,0.0865
38768000,7,-7.05791,6621.81,1.05226,0.0725
38770000,8,-7.66302,6680.07,1.97576,0.0872857
38772000,8,-5.68801,6677.36,0.333812,0.088
38774000,7,-7.21607,6620.6,0.872409,0.0841667
38776000,7,-5.40806,6622.75,0.101899,0.0785
38778000,8,-4.61138,6678.95,0.89528,0.0821667
38780000,7,-6.06422,6624.04,0.579251,0.08525
38782000,7,-6.87699,6625.19,0.559384,0.0855
38784000,7,-5.53058,6625.32,0.352832,0.084
38786000,7,-6.59938,6625.53,0.311681,0.0945
38788000,7,-4.84075,6625.8,0.0705668,0.085
38790000,7,-9.66482,6619.41,0.26472,0.0785
38792000,8,-6.89112,6678.89,0.0809836,0.0879286
38794000,8,-5.65493,6678.82,0.230766,0.085
38796000,8,-4.99099,6683.32,1.26605,0.0845
38798000,7,-5.19117,6627.04,0.229621,0.077
38800000,7,-4.60811,6622.65,1.14585,0.079
38802000,8,-7.05611,6677.77,1.48156,0.0816667
38804000,8,-7.2085,6680.27,0.55878,0.086
38806000,8,-6.90409,6680.37,0.712417,0.0825
38808000,8,-8.67983,6678.51,0.419145,0.083
38810000,7,-9.45137,6617.87,0.74863,0.0824
38812000,7,-12.6237,6619.35,0.428897,0.0845
38814000,8,-5.01706,6675.62,0.317861,0.0836667
38816000,8,-3.91598,6679.02,0.0141885,0.081
38818000,8,-2.64475,6680.7,0.918592,0.0885
38820000,8,-4.30265,6680.41,0.757378,0.0755
38822000,7,-5.48146,6618.07,0.39774,0.08
38824000,7,-3.95732,6624.76,0.110771,0.0895
38826000,7,-6.48589,6620.9,1.8205,0.0865
38828000,8,-8.90671,6674.86,2.09631,0.089375
38830000,7,-12.2879,6620.08,3.96859,0.081
38832000,8,-5.25762,6675.59,0.684099,0.086
38834000,8,-4.46168,6676.8,0.313409,0.09
38836000,8,-5.83736,6674.49,1.90478,0.085
38838000,8,-5.92502,6677.19,0.724593,0.093
38840000,8,-8.76813,6676.97,1.59052,0.093
38842000,7,-13.4539,6625.39,0.562976,0.0858333
38844000,7,-9.28044,6623.06,0.0715521,0.09
38846000,7,-6.71905,6627.45,0.292549,0.077
38848000,7,-9.2915,6627.49,0.235715,0.079
38850000,7,-9.87465,6626.43,0.369885,0.079
38852000,7,-11.4682,6626.25,0.258593,0.09
38854000,7,-9.92822,6629.25,0.662841,0.0935
38856000,8,-11.3248,6682.46,0.159185,0.08875
38858000,8,-11.4703,6682.12,0.970556,0.076
38860000,8,-5.42751,6680.64,0.696548,0.0825
38862000,8,-4.08562,6679.72,0.490667,0.083
38864000,8,-3.70179,6683.07,0.463733,0.0865
38866000,8,-3.2575,6687.29,0.326656,0.0855
38868000,8,-2.54332,6686.11,0.254025,0.076
38870000,8,-12.5703,6686.98,1.10404,0.0905
38872000,8,-8.21495,6683.48,1.38884,0.0855
38874000,8,-3.23421,6687.22,0.391521,0.0855
38876000,8,-5.1667,6689.26,0.786312,0.0795
38878000,8,-6.7443,6689.37,1.46859,0.0855
38880000,8,-4.11026,6685.46,0.650127,0.085
38882000,7,-10.851,6636.03,3.71851,0.0811071
38884000,8,-4.38524,6685,0.225221,0.08475
38886000,8,-2.88746,6687.04,0.0974697,0.0915
38888000,7,-5.98495,6639.52,0.339267,0.0861667
38890000,7,-4.34135,6634.63,0.0068666,0.0875
38892000,7,-9.97317,6640.03,2.21005,0.0815
38894000,7,-2.77786,6638.57,0.13997,0.087
38896000,7,-4.37659,6637.15,0.410288,0.0845
38898000,7,-7.49304,6633.92,2.45403,0.0815
38900000,8,-6.46337,6682.2,1.97394,0.0857143
38902000,8,-9.09561,6686.18,0.0296244,0.094
38904000,8,-13.0609,6689.61,2.06059,0.088
38906000,8,-10.4639,6687.19,0.596384,0.0855
38908000,8,-9.49813,6683.51,1.08996,0.0895
38910000,8,-5.38643,6680.51,0.115483,0.0875
38912000,8,-6.37287,6690.82,1.28295,0.097
38914000,8,-4.38036,6687,1.2879,0.0835
38916000,8,-8.3892,6686.93,3.02263,0.0835
38918000,7,-4.16101,6634.89,0.754213,0.08625
38920000,7,-8.87948,6633.34,3.48247,0.0725
38922000,8,-12.3348,6689.64,1.08675,0.0803333
38924000,7,-5.24748,6633.62,0.438821,0.08025
38926000,7,-6.31297,6632.81,1.04788,0.0965
38928000,7,-14.8918,6637.04,7.28556,0.086
38930000,7,-8.15592,6632.7,1.79327,0.0825
38932000,7,-13.9525,6634,1.84689,0.0875
38934000,7,-7.07048,6637.4,1.23072,0.085
38936000,7,-10.8332,6638.28,1.53374,0.092
38938000,7,-11.2799,6635.91,0.22044,0.0825
38940000,8,-8.25231,6687.42,1.17506,0.0901111
38942000,8,-13.241,6684.05,0.67409,0.0845
38944000,8,-10.8919,6688.98,0.397173,0.088
38946000,8,-13.1172,6692.31,0.950391,0.0935
38948000,8,-6.82877,6633.38,0.751932,0.0854
38950000,7,-8.25585,6635.31,0.946086,0.073
38952000,7,-7.37605,6636.47,0.0368935,0.101
38954000,8,-10.6699,6690.55,0.820303,0.086
38956000,8,-9.26985,6691.65,0.113361,0.0785
38958000,8,-13.5511,6692.16,2.19617,0.0875
38960000,8,-10.7108,6692.86,1.13202,0.075
38962000,7,-9.81643,6641.13,0.601645,0.0794
38964000,7,-9.22384,6637.64,1.80781,0.0905
38966000,7,-8.60621,6638.23,0.983768,0.082
38968000,7,-5.82345,6638.56,1.18337,0.095
38970000,7,-5.76023,6638.49,1.33301,0.079
38972000,7,-7.73157,6635.7,0.133441,0.0815
38974000,8,-3.72948,6685.01,0.143387,0.0897857
38976000,8,-7.21535,6691.67,4.71248,0.083
38978000,8,-3.69764,6688.14,0.0941384,0.073
38980000,8,-4.94598,6684.39,0.106146,0.0845
38982000,8,-10.3456,6684.91,0.114099,0.09
38984000,8,-7.77739,6687.85,2.72107,0.081
38986000,7,-8.59711,6635.1,1.11676,0.0805714
38988000,7,-4.01227,6638.91,0.213873,0.0845
38990000,7,-8.30392,6637.25,2.10554,0.0875
38992000,7,-9.62209,6638.37,2.9613,0.092
38994000,7,-3.89479,6637.54,0.549297,0.1015
38996000,7,-5.76588,6642.17,1.4263,0.083
38998000,8,-3.31101,6691.85,0.797803,0.0885
39000000,8,-7.87602,6689.49,1.29596,0.089
39002000,8,-5.31113,6690,0.0539978,0.092
39004000,8,-3.96383,6690.46,1.61829,0.079
39006000,7,-6.0475,6642.16,1.13375,0.0855
39008000,7,-12.4762,6639.86,2.70677,0.076
39010000,8,-7.4239,6683.96,0.132756,0.0926667
39012000,8,-2.96188,6684.19,0.561135,0.099
39014000,8,-4.34971,6689.69,0.00682952,0.0935
39016000,8,-2.48383,6690.11,0.124334,0.09
39018000,8,-4.87797,6687.51,0.213915,0.0835
39020000,8,-3.53963,6691.71,0.395856,0.077
39022000,8,-5.83035,6690.16,0.414135,0.0845
39024000,8,-3.99503,6690.1,0.0589054,0.094
39026000,8,-5.0867,6693.24,0.577049,0.0965
39028000,8,-3.22062,6692.31,0.146669,0.0905
39030000,8,-3.64685,6688.94,0.0608957,0.082
39032000,8,-4.78657,6688.31,0.0944207,0.0875
39034000,8,-6.14229,6683.69,0.825558,0.0815
39036000,8,-6.12388,6687.36,0.313612,0.0835
39038000,8,-4.07428,6690.39,0.552085,0.0875
39040000,8,-11.5758,6692.39,2.46429,0.0755
39042000,8,-6.39737,6688.31,0.857679,0.0875
39044000,8,-2.00516,6688.11,0.204392,0.0865
39046000,8,-1.83742,6689.93,1.46741,0.075
39048000,8,-2.25184,6692.39,0.0934663,0.088
39050000,8,-3.48642,6688.74,0.0370066,0.0875
39052000,7,-6.74016,6641.33,0.644118,0.0828636
39054000,7,-5.03445,6640.91,0.347266,0.0935
39056000,7,-7.17874,6634.71,2.57027,0.0875
39058000,7,-4.79012,6641.1,0.686644,0.0785
39060000,7,-4.03788,6637.52,0.782782,0.073
39062000,7,-2.33529,6642.34,0.399335,0.0945
39064000,7,-3.17464,6639.22,0.359489,0.0805
39066000,7,-5.36364,6642.14,2.04063,0.091
39068000,8,-3.09824,6692.83,0.466685,0.0905
39070000,8,-4.75309,6689.95,0.0316314,0.096
39072000,8,-2.64532,6687.11,0.00273925,0.0835
39074000,8,-7.13047,6690.05,1.60998,0.0795
39076000,7,-7.87121,6640.87,0.484651,0.0859
39078000,7,-7.00116,6641.77,1.02302,0.076
39080000,7,-8.44687,6642.13,2.47798,0.0855
39082000,8,-11.084,6687.87,0.596158,0.085875
39084000,8,-9.08337,6695.46,3.2035,0.104
39086000,8,-5.75998,6694.91,0.62057,0.091
39088000,8,-6.82382,6697.94,1.25541,0.078
39090000,8,-5.08281,6696.8,0.337848,0.082
39092000,8,-3.65802,6694.01,0.427224,0.0785
39094000,8,-7.92945,6695.53,0.460065,0.078
39096000,8,-9.53777,6695.73,0.541506,0.0725
39098000,8,-9.98365,6691.02,0.0725121,0.073
39100000,7,-9.31227,6634.32,3.68658,0.08205
39102000,8,-8.05186,6691.51,1.40355,0.0845
39104000,8,-6.2468,6692.76,0.743518,0.0885
39106000,8,-8.33176,6692.55,0.25518,0.077
39108000,8,-6.58608,6693.83,0.418502,0.08
39110000,8,-7.05495,6692.94,0.409174,0.0945
39112000,8,-8.45668,6690.38,0.19932,0.0845
39114000,8,-9.04361,6694.52,0.823513,0.093
39116000,8,-7.09363,6695.83,0.397846,0.0785
39118000,8,-7.14987,6694.85,0.845626,0.0855
39120000,8,-6.32402,6698.18,0.622723,0.0825
39122000,8,-9.98905,6697.83,2.09109,0.082
39124000,8,-11.4775,6696.01,0.687321,0.0745
39126000,8,-11.4693,6692.9,0.948719,0.1
39128000,8,-6.34501,6691.2,0.656998,0.0875
39130000,8,-6.39549,6694.67,0.776036,0.0955
39132000,7,-6.04095,6638.8,0.754293,0.0806875
39134000,8,-6.53038,6693.77,0.720502,0.0835
39136000,8,-4.91497,6688.25,0.0228298,0.0825
39138000,8,-5.92624,6690.98,0.405425,0.087
39140000,8,-8.07281,6696.21,0.493428,0.0805
39142000,8,-5.88031,6697.06,0.826689,0.0855
39144000,8,-8.42898,6694.68,1.07894,0.0885
39146000,7,-5.12273,6636.71,0.322579,0.0802857
39148000,7,-6.57893,6632.21,1.53251,0.0895
39150000,9,-4.64071,6691.04,1.81353,0.0848333
39152000,8,-1.62876,6690.97,0.144849,0.0835
39154000,8,-2.75502,6699.08,0.63386,0.0835
39156000,8,-7.88352,6697.66,0.0738614,0.085
39158000,7,-5.70963,6634.2,0.392396,0.0834
39160000,8,-6.93933,6694.34,1.8519,0.091
39162000,8,-8.73322,6694.81,1.96584,0.0825
39164000,8,-6.3038,6695.78,0.621395,0.101
39166000,7,-5.97113,6638.3,0.482111,0.088375
39168000,7,-6.34623,6638.17,1.5954,0.0765
39170000,7,-4.63999,6637.64,0.243668,0.079
39172000,7,-6.79355,6634.35,0.298007,0.0805
39174000,7,-5.5159,6635.22,0.107792,0.08
39176000,8,-9.7802,6696.96,0.104853,0.0834167
39178000,8,-6.80415,6697.34,0.126303,0.077
39180000,8,-7.70241,6696.43,2.2118,0.086
39182000,8,-3.99536,6693.65,0.0575497,0.076
39184000,8,-7.4104,6694.61,3.2887,0.0825
39186000,8,-7.24469,6693.17,0.392509,0.0765
39188000,8,-11.2778,6696.72,2.68874,0.0825
39190000,8,-7.31784,6698.73,0.262552,0.0885
39192000,8,-7.21649,6697.59,1.70336,0.085
39194000,7,-8.49149,6633.2,1.99644,0.0805
39196000,8,-9.19223,6696.95,1.82509,0.0775
39198000,8,-11.5597,6695.29,0.727708,0.089
39200000,8,-11.5687,6699.09,2.30694,0.0755
39202000,8,-12.0109,6688.93,1.32338,0.088
39204000,8,-14.3665,6695.12,3.87591,0.0745
39206000,8,-11.7327,6694.96,0.163999,0.086
39208000,8,-8.8398,6697.69,0.414991,0.098
39210000,8,-5.11609,6699.31,0.138833,0.0885
39212000,8,-8.18159,6699.49,0.507726,0.0865
39214000,8,-11.425,6697.66,1.67979,0.0915
39216000,7,-6.30721,6633.43,0.843803,0.0854545
39218000,7,-8.33438,6633.23,0.347525,0.0845
39220000,7,-8.51145,6631.84,0.283466,0.08
39222000,7,-10.1895,6630.72,0.481681,0.086
39224000,7,-7.4943,6627.49,0.155509,0.082
39226000,8,-4.89698,6692.31,0.748087,0.0885
39228000,8,-5.20122,6690.59,0.095754,0.0835
39230000,8,-7.22295,6693.79,2.214,0.0865
39232000,8,-7.63347,6692,0.415318,0.0945
39234000,8,-12.6516,6692,2.40776,0.087
39236000,8,-11.8801,6692.77,0.346176,0.092
39238000,8,-13.9285,6691.21,0.597,0.0775
39240000,8,-8.35833,6692.12,0.0124425,0.0785
39242000,8,-7.48573,6692.93,0.34717,0.085
39244000,7,-11.7892,6625.6,0.270671,0.08255
39246000,8,-12.1811,6699.27,0.426775,0.085
39248000,7,-8.45924,6628.93,0.257754,0.094
39250000,7,-9.24201,6625.91,1.62306,0.078
39252000,7,-7.9256,6626.94,1.48493,0.0795
39254000,7,-6.64695,6632.91,0.0114245,0.091
39256000,7,-7.5511,6630.55,2.12855,0.082
39258000,7,-9.28658,6628.4,2.12505,0.0705
39260000,8,-4.73814,6699.78,2.71049,0.0889286
39262000,8,-2.65074,6700.36,0.364476,0.0815
39264000,8,-4.64087,6701.07,2.39391,0.086
39266000,8,-5.89661,6703.85,0.00527965,0.0855
39268000,8,-4.01517,6702.79,0.387257,0.094
39270000,8,-1.17064,6697.42,0.0823326,0.092
39272000,8,-6.44578,6700.25,4.5155,0.079
39274000,8,-3.18325,6701.4,0.0554194,0.08
39276000,7,-9.52493,6628.58,0.567706,0.0848889
39278000,7,-12.9168,6633.17,2.09891,0.092
39280000,9,-4.44641,6701.33,0.390923,0.0875
39282000,7,-5.69637,6627.2,0.108751,0.082
39284000,8,-10.6061,6696.83,0.114333,0.09125
39286000,8,-6.00778,6699.18,0.250798,0.093
39288000,8,-4.51647,6699.21,1.58985,0.0765
39290000,8,-6.83389,6692.82,0.218045,0.081
39292000,7,-6.85345,6626.44,0.409634,0.082
39294000,7,-8.01428,6626.99,0.571458,0.082
39296000,7,-6.78606,6634.54,0.0239838,0.079
39298000,8,-5.48678,6695.76,0.136507,0.08425
39300000,8,-10.014,6696.06,1.31384,0.08
39302000,8,-9.51635,6696.95,0.15687,0.085
39304000,8,-11.0075,6695.48,0.320992,0.0885
39306000,7,-12.5875,6637.41,0.980287,0.0824
39308000,7,-6.72466,6637.98,1.65557,0.0775
39310000,8,-8.03068,6697.22,0.701738,0.0838333
39312000,8,-9.08635,6696.52,0.9315,0.0785
39314000,8,-8.6262,6690.83,0.132125,0.0895
39316000,8,-11.5025,6692.62,0.702843,0.0745
39318000,8,-5.19868,6694.79,0.350393,0.089
39320000,8,-6.15037,6693.61,1.15766,0.083
39322000,8,-10.4072,6684.27,0.990641,0.087
39324000,8,-6.59481,6689.02,0.723742,0.087
39326000,7,-7.25017,6636.76,1.32987,0.0840556
39328000,7,-6.1633,6638.04,0.408056,0.0835
39330000,8,-11.0919,6695.58,1.83573,0.087
39332000,8,-9.58005,6694.74,0.98861,0.083
39334000,8,-8.39434,6696.05,2.42682,0.0915
39336000,7,-10.879,6636.24,0.0829674,0.083625
39338000,8,-7.61594,6694.95,0.425433,0.08275
39340000,8,-10.2731,6687.7,0.844872,0.093
39342000,8,-10.9262,6692.9,0.0259509,0.079
39344000,7,-7.7543,6635.27,0.336257,0.084375
39346000,8,-8.00376,6694.54,0.440297,0.07775
39348000,7,-6.17182,6635.01,0.397969,0.0795
39350000,7,-8.49569,6638.74,0.485633,0.085
39352000,8,-11.9973,6692.68,0.681835,0.0865
39354000,8,-9.77772,6692.9,1.70344,0.0785
39356000,8,-5.90808,6694.61,0.493789,0.092
39358000,8,-8.75545,6695.06,3.76438,0.088
39360000,8,-5.13615,6691.97,0.411704,0.08
39362000,8,-6.91564,6696.29,0.776816,0.099
39364000,7,-9.82579,6643.2,3.443,0.0862143
39366000,7,-7.44364,6638.01,0.489307,0.082
39368000,7,-6.15767,6641.06,0.107472,0.0865
39370000,7,-7.45336,6640.75,3.31373,0.0775
39372000,7,-5.70094,6637.1,0.898109,0.094
39374000,8,-4.98944,6684.57,0.670827,0.09025
39376000,8,-6.51961,6688.92,0.471133,0.0865
39378000,8,-5.046,6688.83,0.633425,0.0895
39380000,8,-5.44669,6694.13,0.573489,0.075
39382000,8,-7.03907,6691.31,0.574168,0.0865
39384000,8,-4.84819,6691.06,0.415506,0.084
39386000,8,-6.09653,6686.86,0.954587,0.078
39388000,8,-3.8714,6689.42,0.171824,0.077
39390000,8,-6.78639,6691.85,0.994296,0.0905
39392000,7,-7.11525,6640.17,2.05212,0.08225
39394000,8,-2.8731,6686.16,0.692231,0.08975
39396000,8,-3.20177,6692.12,2.02827,0.0895
39398000,8,-3.6882,6690.7,1.04664,0.078
39400000,8,-6.58952,6691.43,1.46494,0.0805
39402000,7,-4.28965,6642.51,1.50458,0.0824
39404000,7,-3.41821,6641,0.0463507,0.091
39406000,8,-7.80415,6685.1,0.0707586,0.0858333
39408000,8,-6.07598,6689.54,1.41896,0.0875
39410000,8,-4.70498,6688.52,1.2165,0.0875
39412000,8,-2.81984,6687.72,0.81614,0.0865
39414000,8,-3.86063,6692.47,1.80297,0.079
39416000,8,-5.07283,6691.24,1.85812,0.0935
39418000,8,-4.00766,6690.71,0.580652,0.0995
39420000,8,-7.3468,6692.31,2.18586,0.093
39422000,8,-4.56295,6691.18,0.65259,0.0945
39424000,7,-6.40053,6632.86,0.115257,0.08555
39426000,7,-8.45618,6635.74,0.77423,0.0825
39428000,7,-8.83887,6635.45,1.66627,0.08
39430000,8,-8.90426,6695.43,0.153941,0.089625
39432000,8,-6.89952,6692.87,2.31993,0.086
39434000,8,-8.77322,6690.73,0.691598,0.0795
39436000,8,-7.87848,6692.02,0.567012,0.0955
39438000,9,-11.252,6691.23,0.732293,0.095
39440000,7,-4.19798,6634.19,0.244939,0.0859167
39442000,7,-5.44635,6633.54,0.39646,0.093
39444000,8,-9.77913,6685.23,1.43822,0.0853333
39446000,8,-6.54766,6685.11,1.6816,0.09
39448000,8,-4.84959,6686.18,0.459306,0.0885
39450000,8,-8.08119,6691.11,0.881086,0.0875
39452000,8,-6.96859,6690,0.481532,0.0875
39454000,8,-11.4492,6688.21,0.690208,0.089
39456000,8,-8.47183,6692.23,0.615016,0.0865
39458000,8,-10.3886,6690.82,2.56032,0.081
39460000,8,-8.61202,6687.61,0.418358,0.1015
39462000,8,-6.73133,6691.89,1.39887,0.099
39464000,8,-8.17146,6692.12,0.921604,0.0885
39466000,7,-8.98633,6636.71,0.489255,0.0853333
39468000,8,-7.04837,6689.4,1.59501,0.08725
39470000,7,-11.1206,6637.4,1.16336,0.08725
39472000,8,-6.02888,6688.87,0.728167,0.09025
39474000,8,-3.17956,6690.91,0.00057712,0.0885
