"i","lambda0","lambda1","mu0","mu1","q01","q10","p"
8596,0.119685725194708,0.162367616484819,0.0217592229637191,0.00924901665286907,0.000269989750741401,0.00655988821605215,-1605.25611965444
8597,0.11905423208217,0.15095636840853,0.0143890208746933,0.0130372029989538,0.000366501772298735,0.00120386198477481,-1607.76019738844
8598,0.114954816698726,0.131892247868587,0.0156691894918403,0.0102456342012052,0.00032758488775931,0.00408130820656152,-1606.19194438097
8599,0.114669868485885,0.129486684498353,0.0161365355438174,0.00405438330701034,0.000329833871267558,0.00400490521289593,-1605.72660309913
8600,0.114498209136992,0.166530116483178,0.018599579703042,0.0304644112275245,0.000373480472973201,0.00946389713348582,-1606.84205403656
8601,0.120290126185321,0.175716916142953,0.0173667607531505,0.00723580177963929,0.000121810050619085,0.00245553976105344,-1608.62964116395
8602,0.112783654783365,0.17217638019991,0.00177918363558052,0.0377859191039364,0.000475139868605841,0.00214862155343644,-1608.31274453249
8603,0.0986211812924599,0.176539028179603,0.000515655053201877,0.0401891026418347,0.000911732326844737,0.00692228910651084,-1608.15580838118
8604,0.104535728311708,0.170021323426681,0.00202603652592684,0.0435445664798977,0.000230352324277103,0.00659881952305542,-1604.4342453443
8605,0.101254913504445,0.163395104774173,0.000814332795746419,0.0318055615645841,0.000493514387343018,0.00528735882899955,-1603.95238160762
8606,0.102172831060272,0.164874484577586,0.000725868531759124,0.0228827324927359,0.000403424054243974,0.0038122961767224,-1602.93731768317
8607,0.101452382201414,0.172443068309542,0.00173337503244519,0.0141332359781338,0.000149240996001585,0.0106704281476895,-1604.51571353461
8608,0.100911713903475,0.154758476935753,5.38502170498387e-05,0.00487640332994404,0.000785994045402413,0.016735301715693,-1606.46343141844
8609,0.102539906750976,0.139186979450294,0.00440740838816826,0.0044991229880638,0.000406571348609601,0.00987871222438444,-1604.48672562468
8610,0.111237951878274,0.155701525859764,0.00506495030862619,0.020218914214664,0.000342261459482152,0.00767829880192783,-1604.18751555092
8611,0.109043770371705,0.155987250812699,9.93258932383191e-05,0.0243722307904051,0.000409819142530262,0.00454287039953282,-1604.59456297154
8612,0.10390956382057,0.168138344572422,0.000438687252553986,0.00278998963628463,0.000151528413229158,0.00829242180386218,-1602.90385657759
8613,0.105750073312809,0.171204179178707,0.00235829060959979,0.0056946379949817,0.000367350500578122,0.0117691454933354,-1603.58482253558
8614,0.108960654729914,0.154469065390729,0.00196482168559268,0.0123931785143289,0.000590581475619538,0.0065928084345898,-1604.01841689477
8615,0.103721015378205,0.166088037190004,0.00511534839751467,0.0167365942667772,0.000247755697054563,0.00475982241879858,-1603.78007740471
8616,0.107053996209475,0.149046288929566,0.00638077956299099,0.0111240950289713,0.000323000639944626,0.00640055498297067,-1602.87422336116
8617,0.105926703644587,0.159732895283958,0.00489566126768739,0.0174478679970888,0.000672477592650691,0.0120850227007032,-1605.31769089993
8618,0.110398339240095,0.164710199479133,0.00992418051014384,0.0106543161999455,0.000727507852708826,0.0098341920554153,-1606.23899801676
8619,0.110444840185348,0.165216655327626,0.00353323893948243,0.0148628936660334,0.000695016540317539,0.00987634829602265,-1605.87767995589
8620,0.102614394272421,0.143019774719985,0.00115717707347789,0.00859327782197212,8.71953035182731e-05,0.010698487728371,-1605.40508309152
8621,0.10383082529196,0.149683343470426,0.00253850361617497,0.00234410289929452,0.000662869438399233,0.00340997805611782,-1604.13284633591
8622,0.103397668486448,0.139256062444275,0.00225554349302293,0.00172054133273606,0.00039349104882673,0.00316622280384836,-1602.63515323922
8623,0.107786943326371,0.138594896115794,0.00351323628172786,0.00345259141815264,0.000438135309492033,0.00913296565185755,-1603.11167236358
8624,0.108358197044456,0.142683630847526,0.00305849613624041,0.00458144729437149,0.000411336514962594,0.00902466776508577,-1602.97594726735
8625,0.103779050333912,0.142607739954972,0.000622039316116667,0.0160925394094265,0.000378336408174452,0.003351683510413,-1603.27388290188
8626,0.103608455300351,0.155378187223595,0.00421740314647847,0.00173381847693637,0.000255714976214904,0.0124788093557751,-1603.41252558739
8627,0.103047650981672,0.138729754838232,0.00164566533637981,0.012350996045425,0.000562819448225134,0.00343883858024451,-1604.26958578757
8628,0.103324372877802,0.148859666720704,0.00141384747131964,0.00523774333827912,0.00022455273684026,0.00638932498688343,-1601.78306616375
8629,0.102976044157687,0.163083641859215,0.00442493213833984,0.00435534987540766,0.000464181493711475,0.00439693071071419,-1604.42919580276
8630,0.112347968052926,0.14890402230355,0.00370162860014981,0.00137334923204218,0.00067119229758235,0.0103201429817242,-1606.25962591179
8631,0.108251536873647,0.155419738111691,0.00606436837196185,0.0160658962421821,0.000287142255303956,0.00959767882647148,-1603.36854587777
8632,0.104960815542719,0.184284091820518,0.00640669944628456,0.0151245275058062,0.000320978449344585,0.0118206658644753,-1605.96486817172
8633,0.105931197339021,0.185599672494864,0.0057348506549333,0.0327916684333119,0.000433403827727071,0.00299454393349601,-1605.37123753566
8634,0.108753619534532,0.159708621479902,0.00370767711195894,0.0405152867907609,0.000482834868693766,0.00173540883046566,-1606.49375353147
8635,0.107768824305935,0.165899427949384,0.00359283997994697,0.0445459796026315,0.000717888377054557,0.00267042110055836,-1606.38604329783
8636,0.106235280041118,0.159703305576503,0.00660640986753571,0.0252829354174147,0.000506285629304406,0.0132905806357939,-1605.88445525926
8637,0.112852901462876,0.177838809552985,0.00644063687977426,0.00346903081792009,0.000202268742219506,0.00994987896185277,-1606.15065136756
8638,0.112171011595306,0.148884295141555,0.0104251983919302,0.00742555995821776,0.000546672411803044,0.00270224863129694,-1604.87751347598
8639,0.113946980863903,0.155877583347412,0.0117016533618638,0.00148428440338468,0.000196022283794715,0.0143125445961017,-1604.8496518049
8640,0.114603916895321,0.147454702018905,0.0164037573075457,0.00427643638879284,0.00023168013440415,0.0136343616565209,-1605.52460626109
8641,0.115180921323331,0.151716629011656,0.0154787294336865,0.00419953415242521,0.000599608234201599,0.0130421698088831,-1606.23239922312
8642,0.112741799983281,0.166922149215908,0.00704643354949887,0.0111623992818549,0.000567565144478092,0.00218358395802742,-1606.60909592928
8643,0.106012989440845,0.167498632202181,0.00595105573105667,0.0234025685977928,0.00053253489053193,0.00324387907197999,-1604.69633588597
8644,0.109490376908698,0.153318890803791,0.00553631816608859,0.0277861256037408,0.000162296369812848,0.0038149394606861,-1605.25543927236
8645,0.107922761191761,0.174465095215772,0.0062108203375838,0.024659359384727,0.000103651129605046,0.0111026973256578,-1605.79186346238
8646,0.108641719955432,0.171375874203523,0.00185710812532626,0.0204079858849511,0.000233199321343339,0.00622187151827689,-1603.59151485284
8647,0.109308021504863,0.176177728075198,0.00770078907080898,0.0235613067539872,0.000499559304749059,0.00631101113023912,-1604.49276949152
8648,0.114530733114637,0.169610132087408,0.0143167784039176,0.045513195330643,0.000610836826875277,0.0134574547722043,-1608.81160072592
8649,0.117455991758979,0.170310592378247,0.0165182422950048,0.0384948146333619,0.000395452613275443,0.0104274478979034,-1606.81472349942
8650,0.120898832915869,0.196360263236357,0.0193720344590804,0.0306216629031316,0.000159861104408356,0.00531553204185992,-1608.67219801438
8651,0.120241615138757,0.163851151303035,0.0205690671290553,0.0118285645679216,0.000471448925334026,0.00604223223119415,-1606.02327729489
8652,0.116641468178883,0.157905742798398,0.0120154398621717,0.0155690375119481,0.000487264544497229,0.00717037161764933,-1605.34600645348
8653,0.114648103674709,0.156967546067911,0.0142753882400401,0.0128273538509577,0.000615000890777983,0.00523591563154079,-1605.52854087169
8654,0.113328283299299,0.14606482684495,0.0116915793834968,0.00408757883621782,0.00033794172760458,0.00649528131674575,-1603.26220167072
8655,0.114147480377659,0.149953148852548,0.00842561997979074,0.00932797186843397,0.000289344827735546,0.00369994304455326,-1604.24735560382
8656,0.110720577257761,0.142964783972537,0.00756452834905731,0.00167543476897897,0.000203846143614362,0.00368496354610089,-1602.98547956022
8657,0.106957097189685,0.178651631824085,0.00254636691336405,0.00747357628968443,0.000467838916293058,0.00488806105189782,-1605.01608602541
8658,0.103928762143563,0.119240370600877,0.00107023734295425,0.000308122613305568,0.000346502177138182,0.00661558261019971,-1604.59421624216
8659,0.105301836118242,0.125331513520961,0.00136562703869982,0.00705456004469391,0.000334935960407786,0.0107568422167489,-1605.79870396884
8660,0.106966030512588,0.172663440470676,0.00384204240025974,0.006818902685151,0.000208521374528742,0.00611074937347637,-1603.3331671701
8661,0.105523720334678,0.133265573654166,0.00499205048307402,0.0100414524748409,0.000486763380831432,0.00532293494909495,-1604.65030548209
8662,0.107446978210954,0.139955051741738,0.00606188085804614,0.00648592934309398,0.000249369658615319,0.0054317257920587,-1602.9547183004
8663,0.107118527160149,0.150242378484958,0.0036265436730081,0.00714738864142151,0.000187423093402824,0.00739225651364105,-1602.47174803937
8664,0.103091963543872,0.161697786579164,0.00162352916475697,0.00157761804679146,0.000464998298486001,0.0114147791044397,-1603.23111044701
8665,0.104098049798352,0.139163081993662,0.000249988416128306,0.00408651853491062,0.000442356002694462,0.00283337982919642,-1602.59513184924
8666,0.104886518535111,0.155530580535144,0.000434098236531459,0.0169218113040694,0.000250461334147339,0.00556462262258348,-1602.19607735109
8667,0.106576704321851,0.143782618388344,0.00888029179040903,0.011866668154754,0.000383167773162151,0.00367205699568938,-1604.83414153352
8668,0.113147261668147,0.142155740094639,0.0115541019203143,0.0170530835799411,0.000355409028242113,0.00935076738759501,-1605.60958753627
8669,0.111524063909176,0.16756746062815,0.00533044910206355,0.0210669329111135,0.000247314142355848,0.00653244467476754,-1604.08552600536
8670,0.104261228284512,0.161021380783819,0.00135926468015433,0.017946627299758,0.000274742693173462,0.00667246634662649,-1602.20877655453
8671,0.0995115948430977,0.165213493225827,0.00306788873335925,0.00474313270062764,0.000285020713527046,0.00963519070544061,-1605.27340254625
8672,0.112305103096138,0.132661800883795,0.0165110413972573,0.000574758364055661,0.000245550853358312,0.00701929182375813,-1605.65303456965
8673,0.113769438487548,0.120795030793611,0.00998922213994353,0.00403029910657055,0.000468428561559285,0.00738729838210663,-1607.17128144972
8674,0.110775241110115,0.16499772844356,0.00977973218385112,0.0238581825049514,0.000253379911285252,0.0084332603394171,-1604.08533725491
8675,0.108979112967946,0.167305840546549,0.00492233715982381,0.0098628468946227,0.000322911590288702,0.00390704154905599,-1603.32110492057
8676,0.109817516503015,0.164974509828513,0.00927281769574415,0.00159842074509834,0.000348023348423746,0.0113171652093133,-1603.99059648158
8677,0.110576384537505,0.165983447981541,0.0148942842880893,0.0166387681415375,0.000222933895521785,0.00758846694566538,-1605.63200967061
8678,0.115008962484068,0.163045173760444,0.0158546507955668,0.00251104013647689,0.000194551825323385,0.00677719264541382,-1604.38425428727
8679,0.114523114906,0.143778010981039,0.00793105053837571,0.0125264024031397,0.000140025347453131,0.00300409514588493,-1606.49065785492
8680,0.104037848690667,0.149331283098815,0.00328230864562636,0.00150543178872478,0.000457256224670508,0.00611474802794531,-1602.39837879448
8681,0.103725603843403,0.146664786196399,0.00242297661124601,0.00132146125946079,0.000188461451294652,0.00635046615853265,-1601.95111124932
8682,0.100136149081932,0.141906066207159,0.00149855385487314,0.00471207344767422,0.000173669277077535,0.00513122395788796,-1603.72310915502
8683,0.103233973341704,0.141029685869989,0.00311399617151483,0.0114300709615681,0.00032944631483631,0.00194108989640976,-1604.53116635559
8684,0.106879035093116,0.151067140225487,0.00116146315814541,0.0284020611395779,0.000327045011725639,0.00658109323241615,-1604.32294449303
8685,0.102060327669076,0.162943398856031,0.00526117193545096,0.0195344764377339,0.000244195465029046,0.00506265098760609,-1604.92110971638
8686,0.10910660860622,0.171671777364236,0.00475736878529058,0.00715742270572321,0.000623509341012218,0.00401557086091047,-1605.86736850974
8687,0.102665871174445,0.143761891281579,0.000745397650417818,0.0144586775313952,0.000423702756303859,0.00328713936348091,-1603.25437253177
8688,0.102898098534988,0.154186874388313,0.000908455567739994,0.00487548902351669,0.000475737956249346,0.010562580819423,-1602.64971550101
8689,0.106072024713617,0.151416683901924,0.00157502683706156,0.00295656787948452,0.000285789908614919,0.0167774327948376,-1604.03891902616
8690,0.101676316694694,0.128360888810376,0.00140579826673386,0.00675151245379316,0.000349017077170266,0.00830038590245854,-1604.88642005913
8691,0.102235667500854,0.144448990969536,0.000671887195673909,0.00139235248888562,0.000268826921148132,0.0126204608971166,-1602.76615505823
8692,0.099316692950316,0.147344846834867,0.00191051236033464,0.00448000750337999,0.000230899167301781,0.00629619545125118,-1603.89605653994
8693,0.102065807481494,0.159700403635527,0.000810178520545476,0.0267340725145382,0.000211233061370084,0.00815024595886336,-1603.72403201853
8694,0.10623145392364,0.182773894005472,0.00225780978740682,0.032399378281608,0.000427190092220376,0.0034260327486732,-1604.09226176809
8695,0.105724803965705,0.186207228238617,0.000419662051488612,0.0289993062975046,0.000282577316725563,0.00826815126065443,-1603.81988372348
8696,0.0971927200632317,0.17612884561796,0.000566074960754195,0.0327520375172708,0.000503694214895763,0.00501480655468194,-1606.66981322411
8697,0.10607170744174,0.17779894871437,0.00169312898878138,0.00108153972120261,0.000504616345023348,0.00956142722730798,-1605.36558692549
8698,0.103891830205784,0.147719798165158,0.002970619320079,0.00101562283077647,0.00064362108033747,0.00580609256033971,-1603.55616223517
8699,0.102034063525046,0.15398297566393,0.00295166492882281,0.00936885207673824,0.000406303694719474,0.00680841182577116,-1603.15587446989
8700,0.109203611566172,0.16527132349586,0.00409678636951645,0.0212435202526103,0.000223646083174534,0.00613653264409814,-1603.3546272996
8701,0.105431034225939,0.167239813243707,0.00361316180310276,0.034044933840431,0.000361613207425984,0.00269772949848345,-1604.07382493567
8702,0.105537484411394,0.15420011592862,0.00113068147233437,0.0159821458387827,0.000356439895703489,0.00515876619365853,-1602.22759036204
8703,0.10306603519668,0.170928657777548,0.00155333298263376,0.0148263510005841,0.000232092667508816,0.0102022239377776,-1603.15283841989
8704,0.100719199658447,0.151989890585229,6.37937303648057e-05,0.0128732150619641,0.000377861494758446,0.00501566704802022,-1602.48875981448
8705,0.102774585432947,0.179433755942194,0.0030028164514291,0.000958074694129471,0.000479867901497136,0.00852225133448247,-1606.19668563416
8706,0.109067648876846,0.169585662710808,0.00297568067157985,0.0107127383688682,0.000169191471403373,0.0102405217751845,-1604.24075166622
8707,0.101845735775137,0.153041576096678,0.00453385149222765,0.00725136472726129,0.000388957749190144,0.00668247650056664,-1604.071033196
8708,0.111900355606019,0.143054692753544,0.0130279489797267,0.00240519318631315,0.000347326877032209,0.00786911134162202,-1603.71493806231
8709,0.114884152995482,0.166467966447164,0.0133069039312992,0.0097778376172284,0.000627285781239598,0.00509395596059927,-1606.24417149029
8710,0.114379687630845,0.16392784648931,0.0113221865509852,0.0349777725424813,0.000627335043473516,0.00241962736203694,-1606.96157055645
8711,0.108676710751111,0.171879350175289,0.00892391546916756,0.0213747396793743,0.00010360068925641,0.0126342003354544,-1606.47116225322
8712,0.11119031129345,0.18079362494011,0.0138606058987396,0.0360223650898496,0.000623658474211249,0.0117040800989377,-1607.79491717802
8713,0.112328729158382,0.164883895170202,0.00747230008289255,0.0151204006412083,0.000422942510889253,0.00959034330189017,-1604.36321329062
8714,0.114595096650914,0.136976754314457,0.0180527826184339,0.0177216274709174,0.000436768876794062,0.00825085623788577,-1607.98825253504
8715,0.11748891295634,0.141872146495586,0.0147213868373182,0.0090579774204244,0.000163175363775781,0.00743921773880385,-1605.66881115344
8716,0.111962159801652,0.138282029831931,0.00576133262833078,0.00184324585065593,0.000479989462519461,0.00778698486322175,-1604.13124269692
8717,0.11566416254591,0.155072021372129,0.0104838191192559,0.00498512549770354,0.000299774386633102,0.00809678454873578,-1604.22561545329
8718,0.115518191263304,0.160302588346678,0.00824973947399251,0.00770033291115313,0.000280104099880936,0.00788628664841184,-1605.07435044388
8719,0.10467629151933,0.137665200200861,0.00465887302840278,0.00635417270469535,0.000697266838806046,0.00592632477877307,-1604.97306580656
8720,0.10870659730604,0.130865527818342,0.000602853608158675,0.00359875246155259,0.000292557597435813,0.00857946674274464,-1604.68993701566
8721,0.10088756442715,0.161270660576072,0.00095732296438206,0.0228182610891312,0.000310577309066735,0.00949004210388225,-1603.68746134428
8722,0.102556076427771,0.16651910727661,0.000568709889112207,0.00167078884926323,0.000465940755388765,0.00616666590985393,-1603.12723435722
8723,0.103466786433962,0.166607108889579,0.00163309098837297,0.0206219885414335,0.000323164096658006,0.00853308561365101,-1602.72150457413
8724,0.102487571073579,0.178143493624346,0.00189465192875902,0.00877881972567316,0.000269571363338436,0.00757367602603548,-1603.93073322925
8725,0.105633524060676,0.150461044555534,0.000157238589180665,0.00331266972056118,0.000298958125802458,0.00484472677830812,-1601.51712865252
8726,0.103643558354654,0.142994586266738,0.000886294887207782,0.00281242959146661,0.000223513231908497,0.0105507454191801,-1602.43145441743
8727,0.103235372442583,0.146828890651481,0.00110372203082575,0.00318490949958241,0.000421580967156259,0.00529130355926131,-1601.79507746953
8728,0.103607658527131,0.157247356103582,0.000953716360158226,0.00110286601727411,0.000434632963262576,0.0126313184111915,-1602.80335161298
8729,0.0988213470340001,0.158929073502313,0.00242107616550595,0.00719827550655384,0.000234676560175855,0.00234266009322142,-1605.94898136542
8730,0.104657764504968,0.150124768201367,0.00247098406496722,0.000503278262358215,0.000193575493518533,0.00710857214027541,-1601.74111014609
8731,0.10599306808928,0.164273910754108,0.00169589502102624,0.00314295747648934,0.000270826114997709,0.00905381604179258,-1602.35624242553
8732,0.104845166398769,0.139310394622127,0.000438570076903913,0.00208630789841077,0.000354731198510964,0.00406272816622062,-1601.79512826369
8733,0.102626070821308,0.129301618136771,0.00113350699889934,0.00363112929200307,0.000287328261250614,0.00597501291927841,-1603.36005868291
8734,0.104771137893946,0.163237361004328,0.00391366658402832,0.0267390070225055,0.00051705226154683,0.00667935530154147,-1603.83711603854
8735,0.105429530135098,0.166101475389623,0.00423661313818776,0.00502739389181326,0.000220139476070098,0.0110053200877721,-1603.24376843466
8736,0.101807227783738,0.169130495845392,0.00111629673007849,0.0200686649928162,0.000311139794824348,0.00886189439909794,-1603.05392860522
8737,0.10315135375679,0.162127950704136,0.00275669909860088,0.00427336056600118,0.000443854234058123,0.00775741646486407,-1603.05583541503
8738,0.106417515092883,0.160256234936887,0.00207217049401726,0.00383699037965833,0.0001988053842973,0.00845937379991778,-1602.29762679159
8739,0.106983692043091,0.161425879158524,0.003231489549368,0.0157403415288588,0.000400166628327206,0.00370910788016803,-1602.84900893954
8740,0.105775531036978,0.14821187840554,0.00075042823011152,0.00115845880101494,0.00042479885950473,0.0109356989788632,-1602.37677540251
8741,0.101910504113864,0.167594418463637,0.00359453849388479,0.0460513583156695,0.000444750373286717,0.0112262799113607,-1607.41348162474
8742,0.108254312944279,0.169802767524683,0.00361683825824519,0.0335396386715179,0.000374897273196867,0.00288495638874065,-1604.08520432389
8743,0.108623157798116,0.174973095529085,0.00307037856967057,0.0384121021093861,0.000211579779973829,0.00878336489627874,-1604.82907760846
8744,0.106135100477594,0.163922128028757,0.00321204051715381,0.0219811973237954,0.000351894064884027,0.0066533851769596,-1602.69639305833
8745,0.10884422655269,0.150490821276161,0.00611405046235711,0.00204677750903637,0.000142951132372219,0.00678398885877291,-1602.82720196354
8746,0.106849629547573,0.144866142309144,0.00314804458006891,0.0091878597055133,0.000585680552204788,0.0100067004760008,-1603.90528164667
8747,0.105980875200825,0.151529906912604,0.00434243757819039,0.0162754659989439,0.00070357379840509,0.0126309353214456,-1605.68365818399
8748,0.105824341070185,0.153483215071832,0.0023645468690662,0.0182638495546049,0.000574753845478577,0.0141660657450665,-1605.19680468618
8749,0.108896939497916,0.179568095469572,0.00120080254039961,0.0433177760691516,0.000265911022163494,0.00870697045902956,-1605.35900556996
8750,0.105968851121761,0.154394898946711,0.000142103133403185,0.0236138870929828,0.000534750465686158,0.0105847698775795,-1604.41253165357
8751,0.103345255407388,0.177541868742705,0.000450000805188361,0.028603768795897,0.000400134980173157,0.0105712635833852,-1603.55157700794
8752,0.106989991880053,0.178145515182276,0.00298350423744775,0.0253529059439811,0.000413778385708407,0.00626770725879247,-1603.51265713992
8753,0.105021325918514,0.152947565999018,0.00240371763709372,0.0330953760113479,0.000426545692004954,0.00317050142623146,-1604.75510702318
8754,0.105392860795258,0.164026893166259,0.0043458312231349,0.0249910937989289,0.000252202996808844,0.004543177250977,-1603.251928667
8755,0.102496784759617,0.161297453276495,0.00225052381034411,0.0191643507478728,0.000300031528995709,0.00884475307098909,-1603.1800970909
8756,0.102835021660375,0.171273782450281,0.000569612550445796,0.00132109657078443,0.000241994806488394,0.00994072160335181,-1603.06344820956
8757,0.105088519017141,0.164649887147939,0.00113908301296652,0.0109710803293577,0.000336314546980977,0.00992818808176571,-1602.47559458282
8758,0.107736491963036,0.155958781067284,0.0103026508746578,0.00545832813052369,0.000256809708770513,0.0177901103226875,-1606.29087307157
8759,0.108140087039133,0.162253190897478,0.00892630318737965,0.00944863783241918,0.000423023000545993,0.0161269382386926,-1605.54033128324
8760,0.109856685431791,0.154770521648589,0.00706844508502685,0.00198342166780377,0.000482384204314325,0.00359896555976537,-1603.58470165362
8761,0.112491873996119,0.154630295944247,0.00288150152001083,0.00410731316097778,0.000435574883469291,0.00237753294149395,-1606.00931546291
8762,0.107066245117001,0.148415963919852,0.00285186403135518,0.0071136413302606,0.000165616269754571,0.00289543140389026,-1603.09739905977
8763,0.110189083692057,0.155487575063569,0.00343841054756408,0.00310110068769719,0.000246133379704321,0.00940850861206649,-1603.26942860486
8764,0.101966767305381,0.185339417617605,0.00267893525381989,0.0808112313618878,0.000476724728258312,0.00286901808411341,-1608.84949893641
8765,0.104170100356769,0.218536055569447,0.00104393975475396,0.0787712794460053,0.000356651639776101,0.00397132196937792,-1605.69439387784
8766,0.103225342433463,0.203552268248925,0.0010483755921391,0.0639552760343773,0.000576146130145279,0.00710290158952756,-1605.43083309573
8767,0.107969906269922,0.183668379509838,0.00319053974690699,0.0436484536637597,0.000708692528612541,0.00727451943316876,-1605.58402410221
8768,0.10610099386687,0.194643379059108,0.0014995892319475,0.0330738855371375,0.000168468527237073,0.0110878902382188,-1605.67931366231
8769,0.103073021868393,0.166828157273465,0.00132160212682605,0.00527562595879302,0.000273771998171771,0.0114971249837562,-1602.91544950392
8770,0.10280386539604,0.147364641538237,0.00127291747504294,0.00158846978101004,0.000226566267029805,0.0115494616398728,-1602.51219090017
8771,0.102323511274524,0.144362369599423,0.000403468828658472,0.0041032918278819,0.000304857020281987,0.00277778683693432,-1602.22408359588
8772,0.104069831085516,0.138955614620049,0.000967603887760751,0.0115680130475666,0.000482263470948117,0.00618194168718745,-1603.22248556899
8773,0.106551272448296,0.140970830618365,0.00240917949561736,0.00716727322113915,0.000280489215508646,0.00536871839252566,-1602.38776708687
8774,0.106205744068652,0.149795585807108,0.00334324514648337,0.00561319100503504,0.000304686270160831,0.00791417546483877,-1601.98174202844
8775,0.106365106418941,0.166450511504777,0.00265668244250767,0.0207832906283179,0.000268536033035179,0.00591157232657989,-1602.58306139846
8776,0.106796707819307,0.16351180041567,0.0015524839599987,0.00237416420003525,0.000307208926220014,0.00362311256490034,-1602.78594019217
8777,0.104307812110783,0.133109064957369,0.00142608939970977,0.00239662758041963,0.000902058105420111,0.00403202912616642,-1605.74803916682
8778,0.102106222381773,0.136929739820224,0.00136946288458225,0.00552133214588454,0.000583104685828767,0.00851625469928802,-1604.00082551268
8779,0.102651541925139,0.132953165817323,0.00350600554187675,0.0102005435143878,0.000241769189138803,0.0105970184163812,-1606.05870110697
8780,0.10850030860875,0.164509266383422,0.0077268292840585,0.0131072656493852,0.000273592254482387,0.00470851392461213,-1603.17557830538
8781,0.109839387721911,0.129424378642967,0.00931612230559065,0.00192717473871524,0.000448250712443272,0.00956656396896275,-1604.98116839775
8782,0.109053716562824,0.141844927270923,0.0074788074218206,0.00697423595184104,7.34510472293707e-05,0.0102039147901187,-1606.2811701222
8783,0.113134143215247,0.167974639543355,0.0182096105066399,0.00533549711112814,0.000408172515291273,0.006270740496408,-1606.85807028279
8784,0.119673750864458,0.169664223242554,0.0204185005309293,0.0199528203968426,0.000215307764466097,0.0071842879739831,-1605.68362519621
8785,0.120357847588297,0.17320777033375,0.0202706064797921,0.0244693188016055,0.000185877094592364,0.0067427643263789,-1606.16399838553
8786,0.116223352400116,0.165981004340516,0.0169908668740797,0.0372997232017026,0.000126762617978141,0.00751647423693626,-1607.51551522537
8787,0.117467408366438,0.187056083181362,0.0185454005881013,0.0243141630535342,0.000234270131639963,0.00831260876760499,-1606.70082983979
8788,0.118332466393438,0.183458897563836,0.0162466676157629,0.0277003948956631,0.000382550039262586,0.00793557824572217,-1606.40364714104
8789,0.117397407247033,0.152196626053448,0.0167774737624694,0.0220427287157649,0.000436638158185474,0.00698325974443615,-1605.75228599285
8790,0.118737364655154,0.150320229556613,0.019207773927726,0.0016091167563439,0.000270937568626289,0.00522456028225249,-1604.28195818416
8791,0.118036084320576,0.148181272261624,0.0135064090359699,0.00538534279174171,0.000314692201719172,0.00578384223920884,-1604.63441371059
8792,0.109971904426574,0.161940218427814,0.00548742049622317,0.00313266812889184,0.000345277000825657,0.00813762664945802,-1603.02162859267
8793,0.106519672964845,0.149975917077343,0.00231698434789031,0.00568186671375075,0.000360519131889426,0.00543107922702089,-1601.85603907567
8794,0.105721146927095,0.15951668572619,0.00174888067395073,0.00696256982956813,0.00033108181780371,0.00807517531654877,-1601.98868566329
8795,0.102262733365582,0.163696724336955,0.00060833045622628,0.0171730272070802,0.000180458776669266,0.00353153648459645,-1602.96906278168
8796,0.101420028894081,0.162650301259723,0.00380387833360737,0.00714114373951732,0.000410891843907324,0.00612926977418118,-1604.33228817052
8797,0.107761394059469,0.169214902454519,0.00376270332745496,0.0357842578990062,0.000261656270359014,0.00654351346678309,-1603.84856180567
8798,0.107615431372446,0.187468506838948,0.00344789607892605,0.0462427962523953,0.000221455284962597,0.00618744590476406,-1604.44311610711
8799,0.117270579865979,0.192648386031313,0.0170096227587225,0.030319301082092,0.000340963306142119,0.00357079652094479,-1607.49336470036
8800,0.119829355310949,0.157705579270715,0.0206667318844576,0.0425200446266019,0.000345627858425227,0.00749561290856487,-1608.6110683266
8801,0.113400277269455,0.16350166405859,0.00542147860808044,0.0294369743412027,0.000318341707151454,0.00758888965745612,-1605.86266714702
8802,0.112766195988955,0.176216262769335,0.0117936599091102,0.0145650485384064,0.000326941636705097,0.0103542030896793,-1604.97869848299
8803,0.111377765492581,0.148984810872826,0.00794255423869809,0.0174774780033556,0.00036694114618211,0.00923485900510029,-1604.42323434554
8804,0.107223682155002,0.158842732109507,0.00142943036574157,0.0309537151791257,0.000369855110516097,0.00289684964539219,-1604.1537702523
8805,0.104805637688262,0.183323310230668,0.000228181754341465,0.0320806564154762,0.00038083045348546,0.008045730331845,-1603.43187667129
8806,0.106024441197893,0.18020268544301,0.00161228181347831,0.0361838853784868,0.000439523658555316,0.0099689346796605,-1604.09739543317
8807,0.108831793702084,0.188579500942886,0.0055374313212791,0.0396231500457559,0.000472004309644197,0.0083942506628987,-1604.9320197051
8808,0.110458032565256,0.163421030727016,0.0062703604765373,0.0481694024577815,0.000358735619985319,0.00395496970758568,-1606.27591862347
8809,0.109379518285582,0.16457711719257,0.00560184917154005,0.0104531522900204,0.000336824581208968,0.00772934821677946,-1602.97377321237
8810,0.106169447613209,0.167444487718602,0.0042470282586043,0.0407411672973962,0.000171347335194772,0.00310643534912439,-1605.29082383073
8811,0.106470230169351,0.199610122511255,0.0047441418302526,0.0425721083467939,0.000632754149424373,0.0134367996377745,-1607.50706226457
8812,0.108260143900599,0.199319040331223,0.000347996470109635,0.0470586318819337,0.000675947889069845,0.00998832096706702,-1607.39115485059
8813,0.0998384933684736,0.188145702093507,0.00156533359645807,0.0559878263138927,0.000387969879302742,0.00758674779563195,-1606.0868256721
