"i","lambda0","lambda1","mu0","mu1","q01","q10","p"
5077,0.107501405227892,0.174201373510589,0.00337359344126819,0.0065275804448593,8.76291311243237e-05,0.0112999160561906,-1604.3380450812
5078,0.108548494503984,0.164751257281883,0.00715404968802799,0.00881391585052728,0.000497836716219881,0.011268165114621,-1603.15169336195
5079,0.111418547570429,0.164577738729012,0.00967204594754936,0.00228126464995734,0.000178734212824058,0.00770975343306606,-1602.31150671433
5080,0.117009247936952,0.143660300140996,0.0175318642278009,0.00160956242763791,0.000479812729307206,0.00305712323692267,-1604.43691383674
5081,0.116818584623367,0.158907708047585,0.0144614540416894,0.0106446243307075,0.000212845108031843,0.00491007450111507,-1603.22892817354
5082,0.115554697291419,0.168130363596633,0.0180800074491099,0.0129875585390883,0.000163481854736867,0.011010150834504,-1605.2452990774
5083,0.121180113221705,0.169486142897642,0.0185463495335125,0.0077590258216536,0.000408786439789646,0.010292990706171,-1604.94548786731
5084,0.122258231120231,0.158675096356188,0.0174472501085521,0.00250435458397828,0.000443363552986867,0.00459168480223879,-1604.88024179196
5085,0.124100777335496,0.148936190322673,0.0169119160523768,0.00462657588642223,0.00016223950773228,0.00697748300205848,-1607.02279854278
5086,0.11033872094389,0.173990306177208,0.0140958211841742,0.0278694797007721,0.000559984369153658,0.00906169173554903,-1606.2308224219
5087,0.11849705061901,0.167580668647315,0.0129159354767553,0.0102009581026218,0.000460739073845538,0.00991803850232593,-1604.86743153451
5088,0.1119028735571,0.164671257969658,0.0132573982727233,0.00282688768438104,0.000323228612715495,0.00893138854117122,-1603.10957980512
5089,0.111278502073014,0.178391060391911,0.00624991882593232,0.0142916363134251,0.000359481425779575,0.0102392323547542,-1603.2156177103
5090,0.113165262612391,0.15459123721423,0.0119652328307465,0.0168821346138471,0.000522568095181403,0.0103518514699737,-1604.68668615402
5091,0.11462788873364,0.165413765710843,0.00867652481559362,0.0161591318742988,0.000216760630187952,0.00902910400799494,-1603.88197297543
5092,0.110467004010216,0.178898796934992,0.00623470387214689,0.0288375123749677,0.00031229585667253,0.00628629804592639,-1602.60546478643
5093,0.110083947141403,0.183246396882313,0.00607399260522024,0.0167822324170322,0.000381759788244016,0.00511246842433766,-1602.91418625483
5094,0.105562716878022,0.176898733221965,0.00218147223366027,0.0216081445233695,0.000152997811527217,0.00519298514049493,-1602.38024493887
5095,0.102999829911128,0.158402588084119,0.00274868917919421,0.0224989981601013,0.000657307492802929,0.00432954142064288,-1604.09230419367
5096,0.106889373312273,0.159806529206224,0.00114148710417972,0.0129181837560392,0.00063305251565342,0.00513179143936897,-1602.28588338429
5097,0.10208194537025,0.174379564668265,0.00618190387696184,0.0177344847627819,0.000155031631628599,0.00995606299440396,-1606.36105933179
5098,0.101301468833271,0.187883052356031,0.00604143303041846,0.0141846521207953,0.000304160247152368,0.0104320822839533,-1607.38016926208
5099,0.115548845546644,0.164648456625336,0.00736069823076408,0.00470027607625742,0.000438991198577811,0.00878263193244586,-1604.31058772703
5100,0.112753214538192,0.173817005868925,0.0104082711261821,0.0219792084605179,0.000299507307371407,0.00815960646411127,-1603.02331682509
5101,0.110786856057557,0.167486562676571,0.00841690666831401,0.0171567519300958,0.00020830471259631,0.0116825515957092,-1603.67089470629
5102,0.111147234610588,0.159042612367304,0.00745375897187409,0.0286671799435726,0.000284964914403325,0.0102029422901135,-1604.98647269654
5103,0.108724426252679,0.191880839136552,0.00635185576793803,0.0290318862611755,0.000345027772506212,0.00759259414345931,-1603.28077923076
5104,0.110135490274137,0.187059409077726,0.00606714558444512,0.0175438777090312,0.000339275074044373,0.00631156737508354,-1603.14587666933
5105,0.108414436459535,0.172048840295502,0.00718527613751599,0.00458245321736132,0.000924001368682684,0.00712647882912361,-1606.68479550207
5106,0.109874301504994,0.158651779826542,0.00534159980713069,0.000276552031453632,0.00043396465066106,0.00535377409707038,-1601.51027571404
5107,0.109922412726736,0.150127404577293,0.00016452349969624,0.00613014972905128,0.000434462585008954,0.00361060651413465,-1602.99712048966
5108,0.10204586178175,0.151855591895403,0.000566889801970647,0.00822366001301115,0.000523832466029236,0.0047722465044323,-1601.9868749183
5109,0.10375593851767,0.169771695727704,0.005467253023283,0.0106260106684667,0.000458143936073433,0.0135580563663924,-1604.80982663501
5110,0.111528262639526,0.169211795893274,0.00346037643590442,0.00367802194350956,0.00039200181327557,0.0117115769890133,-1603.73830934565
5111,0.108174387720766,0.170601791994333,0.00186516084161764,0.0116509255202383,0.000344986460291146,0.00325162235295909,-1601.94239086892
5112,0.10528233066228,0.16851044682137,0.00113595613280991,0.0125246588860299,0.000755782469384572,0.00949740489202476,-1603.5231971816
5113,0.105922120068338,0.159280312761372,0.00119235992364618,0.000318541770324978,0.000610220545285174,0.00814035010144359,-1601.93692796022
5114,0.105047916899765,0.168766341477158,0.00192318247560554,0.000238081605561698,0.000192392729457709,0.00394374676929402,-1601.54439147618
5115,0.104790058065949,0.144210576698729,0.000583115493923897,0.00123050757923674,0.000128218918904862,0.00274476998303365,-1602.43005390741
5116,0.103259475196302,0.16993561854235,0.00201529638574373,0.00237739313274376,0.000463256899040733,0.00708527594279105,-1602.17834221689
5117,0.103863265645098,0.142318704456498,0.00498626407323411,0.00195218928776785,0.000781303314569021,0.00243341566973069,-1606.00123025246
5118,0.113801218216947,0.14613505649093,0.00428927159180746,0.00708377807286499,0.000354894590203117,0.0079091841168723,-1604.65679209234
5119,0.106044883426964,0.170827624434251,0.00374612855704842,0.00968110560436357,0.000203002011907543,0.00968366956020439,-1602.15600317456
5120,0.110593670150973,0.175589345750208,0.00865144929274775,0.0110803055058529,0.000377514561585844,0.0039925442755632,-1602.86360605771
5121,0.108984952987222,0.179918063113766,0.00520205647940991,0.0182163479223326,0.00014446547852787,0.0030380917500806,-1603.49461303549
5122,0.108795860030056,0.176734610095596,0.00547366089028284,0.0146190440065914,0.000191291426956376,0.0154542389984187,-1604.49856476939
5123,0.104005766678688,0.161529541448985,0.00573640619030499,0.00469954161949739,0.000521545869218734,0.0123707611313029,-1604.46955164712
5124,0.104497995819288,0.154503358412901,0.00026679412343798,0.00489060235307266,0.00033192522390202,0.00402728205578007,-1600.58171548965
5125,0.104948696020857,0.156071204313276,0.000627515300937687,0.00287602897273772,0.000225419638024025,0.00725272249939836,-1600.65955871034
5126,0.106898764863511,0.14467688682863,0.00801152035428751,0.00181798175094798,0.000384315134824587,0.00380971481522087,-1602.93067961364
5127,0.112675519509139,0.164169490626021,0.00500742562656964,0.00743894228799255,0.00060833512443525,0.0103648469442751,-1604.460515242
5128,0.114068072083847,0.15445172308926,0.00542037977621728,0.0108580811213667,0.000352693019176489,0.0115294061147123,-1605.12317177661
5129,0.110289499766116,0.159816689942053,0.00668141727673816,0.0208609800343852,0.000301342016031562,0.0110698206426745,-1603.83867642802
5130,0.112076138968537,0.177075236662621,0.00674889164733631,0.0131019028864822,0.00013070667983563,0.00139923901380509,-1605.65205017059
5131,0.108519133859625,0.160775178933509,0.00999879119897825,0.0326818129522842,0.000305582566260216,0.00486198843725279,-1605.14434973366
5132,0.10789921752529,0.197687154391255,0.00453153165145864,0.0486876351427359,0.000316052321508658,0.0020685588193167,-1604.17672482922
5133,0.105286284579341,0.181149198253303,0.00519805952468633,0.0585245665765316,0.000481177236624938,0.0101396294348096,-1606.75847455037
5134,0.113784387283517,0.18583697865687,0.0145281555627236,0.0471716887387219,0.000437610690221318,0.00761841098262618,-1605.21015789454
5135,0.115316077275698,0.183174633582476,0.00983321562257016,0.0118462266169364,0.000211088980714907,0.0142941359291432,-1605.81892686844
5136,0.115335160639652,0.151512039830203,0.0130644555469153,0.0187647119140174,0.0006762174898656,0.00142490291592213,-1606.95858038623
5137,0.118308794141198,0.154841977474203,0.0139260661978521,0.0108076416247119,0.000711085842039296,0.00405011519711521,-1605.62927280358
5138,0.118471216635434,0.160711532864065,0.0163146911069219,0.0178472877363622,0.000225926929032301,0.00647856904000332,-1604.1107021582
5139,0.11253556624879,0.168436241702465,0.00133573678789045,0.0110277210226892,0.000241347786549627,0.0130206013663531,-1606.14326738075
5140,0.109777983678394,0.181994244119488,0.00526887826760823,0.0183836422511108,0.000350176348050654,0.0186969214102141,-1605.71807064269
5141,0.106906301668947,0.201386886109619,0.0100214109404259,0.0316946274217286,0.000248893507772478,0.0031359532499225,-1606.88145674988
5142,0.114926462454375,0.208507414964848,0.00943951122109568,0.0512828006143652,0.000330133113657697,0.00861791497097371,-1605.77204918332
5143,0.111290017492541,0.183723771525733,0.00696371795982682,0.0389744476862089,0.000436435719939155,0.00445659941123143,-1603.35484859038
5144,0.111567517799514,0.176152150577929,0.00855527097004267,0.0421968982636455,0.000328747176531784,0.00553197020161125,-1603.8561849372
5145,0.111417492283462,0.212456953805005,0.00853862853361331,0.0735286709491479,0.000431720773214836,0.00309087447842132,-1605.26544597158
5146,0.113819144324814,0.217695186435998,0.0139526303423258,0.0762466726917114,0.000434512377177029,0.010425129282079,-1607.13288918501
5147,0.118010367363895,0.20537828972488,0.0189956500662249,0.0197697508634846,0.000566846961009748,0.0099037214478372,-1609.59404951142
5148,0.12021411183094,0.205981504631057,0.0141223012062361,0.015228094935789,0.000210514089042387,0.00218500761254358,-1610.96197338763
5149,0.11377317448514,0.160595168282709,0.0136986020533766,0.00974648248489364,0.000435843374295454,0.00813637812558678,-1603.26312442012
5150,0.117995431466844,0.159495426806326,0.0178891197375301,0.00706605981229858,0.000377615897915847,0.00569376791148173,-1603.38001998735
5151,0.114136840466768,0.183868193594377,0.0132277517579845,0.0279166759128074,0.000241241430255026,0.00530126189173343,-1603.72820375717
5152,0.115829026962076,0.164655519099401,0.0102902229791715,0.00116401798031857,0.000263476504338681,0.00583170755067359,-1602.89439919881
5153,0.10788745220021,0.15419739363808,0.00896109565064345,0.0025290219692883,0.000430838762764552,0.00834729549042824,-1602.82586861834
5154,0.116012875859849,0.152718038103079,0.0119992289866334,0.00756599840587826,0.000750158354276556,0.0153854056217957,-1607.18489459254
5155,0.111428623059945,0.14433276054516,0.00418629721534726,0.00464298337867463,0.000758097210144073,0.0162916483502865,-1607.29988487915
5156,0.110437029084385,0.185224143098548,0.00654484698855137,0.0158340036610298,0.00077334142472849,0.007536494401691,-1605.87803417436
5157,0.108287582964374,0.166619429936609,0.00558939376832381,0.0196112947720688,0.00087092961222677,0.00184056238554312,-1606.12786445407
5158,0.10709773057692,0.150288526921605,0.00279948196067065,0.00108519053414665,0.000895079219421651,0.00961709928226778,-1604.42274543316
5159,0.105367549840901,0.157805989461279,0.00161761466139609,0.00630593439390713,0.000900273833916191,0.00828830717704219,-1604.17957210198
5160,0.10608283408557,0.161287200587809,0.000934798850821888,0.0304675936202054,0.000176738010776378,0.00518195791423324,-1603.57615802527
5161,0.105681535319104,0.182261674388964,0.000456743933090209,0.0392055287630023,0.000520679326522102,0.00419178688672752,-1602.54552494646
5162,0.103297877532008,0.19165560108988,0.000920597868897717,0.0326629087613049,0.000544130486344123,0.00942297602772516,-1603.57914303776
5163,0.106797245932791,0.185735580955967,0.00291785517498979,0.0328744283484558,0.000447092078193093,0.00454995440142941,-1602.50903278256
5164,0.106278382492548,0.189291663275901,0.00143940297969664,0.0589649909414683,0.000494141489773038,0.0036031175031544,-1603.77186538871
5165,0.104776791928279,0.20537551267525,0.00129117627162704,0.0294978589434378,0.000417210299107435,0.00765552896114798,-1604.43579173378
5166,0.109982646944237,0.178711157052309,0.00541030094266579,0.0308256855824277,0.000357434539557733,0.0137688475048674,-1604.60365072746
5167,0.109789148166806,0.181813740759598,0.00851011501738085,0.0393941585464924,0.000233866874430305,0.00660403783272214,-1603.68994339676
5168,0.113683168892447,0.188144063715335,0.0141102832458898,0.0491883405833346,0.000355396815881277,0.00604843691324152,-1604.83019916191
5169,0.111963076297189,0.187302913424267,0.0137949866088844,0.0356433115211334,0.000287358160215418,0.0076578572107072,-1604.66736868555
5170,0.116534014416687,0.176855401864031,0.0146902112738032,0.0245191284045442,0.000154895734576985,0.00738947055104475,-1604.50536192055
5171,0.112505785566645,0.172596367655896,0.01051666857913,0.0376713323378808,0.000126149153257727,0.00901563771534141,-1606.09571126999
5172,0.113250098875024,0.190906322151762,0.0117497815318331,0.0363549402682222,0.000536523729970759,0.00754524357382919,-1604.65308651645
5173,0.114427389520385,0.171599248015443,0.0109875199486999,0.0350374579239662,0.000221388243155455,0.00389153141106969,-1604.35441450183
5174,0.111139120710424,0.159251145604237,0.00474079059910082,0.0343030681704435,0.000265266571517997,0.00409634390723608,-1604.93799016845
5175,0.110588459705569,0.198042180960771,0.00751219787569927,0.0308829007836516,0.000229564164238351,0.00852253008910711,-1604.24973094261
5176,0.108507393494227,0.167859233843866,0.00483605265829073,0.0150758015385251,0.000260254794753989,0.00236843255880914,-1602.4198453328
5177,0.109830980818176,0.158378320250779,0.00844694166182399,0.0190474808375701,0.000217048677029996,0.00784414235524871,-1603.34009505507
5178,0.111761880166307,0.183791943954491,0.00406783454904359,0.0280289071670336,0.000513554315113504,0.00802772840432115,-1604.23471830873
5179,0.104864567604383,0.166349199739918,0.00239659632432057,0.00419979245814448,0.000500136086863515,0.00377853545779962,-1602.06951062938
5180,0.102221597235444,0.143820166277024,0.00125701034767375,0.0204338419409555,0.000157948831098806,0.00889326572742805,-1606.30985668527
5181,0.103912717333377,0.206147841868777,0.00110983646323606,0.0202490997067849,0.00013509067771366,0.0159116998357529,-1607.47320502944
5182,0.105332425622285,0.178532026424619,0.000322618780283599,0.0150025603338652,0.000202909661025486,0.014683382872217,-1603.6394499773
5183,0.107024680505549,0.181491203489163,0.00291193319959629,0.00245739429468406,0.000185578289160827,0.0140031549709825,-1604.02152164829
5184,0.105240419836715,0.170972236489984,0.00401465267832981,0.00898166159826841,0.000383700521078602,0.0110434597640869,-1602.55894581478
5185,0.10332111654116,0.168365894368134,0.00284446897789518,0.0118003550767494,0.00022039370254283,0.0072905620996184,-1602.07545785466
5186,0.105106440008481,0.171759861044497,0.00115201261361819,0.0195979228879263,0.000455053831906094,0.00707636729841413,-1601.62864467996
5187,0.105357656883582,0.156493800335936,0.000419024422477493,0.0245817200416542,0.000337336190524706,0.00640328815577782,-1602.5212641195
5188,0.103736229979752,0.17701630570631,0.00172898803511394,0.00806515450826885,0.000265676989820873,0.0114481558132908,-1602.53564425688
5189,0.10324895045326,0.182059243641508,0.000905018866390232,0.0368345525391243,0.000286757265069297,0.00216968540945485,-1603.12803444816
5190,0.101347882380142,0.182772794092132,0.000688104710575089,0.0307519764889914,0.000286320432995685,0.00647088164393004,-1602.66151482021
5191,0.108374752241356,0.175781986595847,0.0011477269339858,0.00199653545729981,0.000218775327167816,0.0107387844476917,-1602.97438918989
5192,0.0993708312655092,0.185011719278687,0.00050155108525696,0.0551033533929049,0.000204521183388622,0.00838885078770827,-1606.56552639621
5193,0.104911912140059,0.18666379312752,0.00342379867090301,0.00312675464641774,0.000448812256989573,0.00734991499843171,-1604.42597473351
5194,0.108969534880787,0.164125969438746,0.00431709739976163,0.00380739668779013,0.000237125567311232,0.0150150646665209,-1603.33908102207
5195,0.107479602029354,0.166698965818921,0.00411646691674475,0.00594078410355927,0.000414559829161556,0.01486176281878,-1603.26130283437
5196,0.106131632646192,0.165333902609993,0.0033795282680221,0.0131763844798536,0.000479982266026888,0.0152347225216978,-1603.90272909679
5197,0.104351111642269,0.180688411672345,0.00285178941599138,0.0178453448308888,0.000537182213079139,0.00304540458454359,-1603.67293398894
5198,0.111499140028853,0.16345613196399,0.00600624954038093,0.0312015137610375,0.000476488307771735,0.00964257824335826,-1604.75817714783
5199,0.106227556772164,0.162163546929771,8.55146509615164e-05,0.0100412442670341,0.000275233895077922,0.00450044586049835,-1600.92382570692
5200,0.10294357990867,0.167145697350303,0.000426875599870691,0.0409954133246937,0.000757338793736816,0.00399746166770724,-1604.7093701135
5201,0.105252459394605,0.197433307310442,0.00354436687703402,0.0607108306213066,0.000359606447879047,0.0151123290680734,-1606.88223721971
5202,0.104534560120129,0.221676049423876,0.00102087599099595,0.0649315057915534,0.000256833858473996,0.00118928816619795,-1606.53869527721
5203,0.108214541130543,0.183017878903158,0.00501834829458091,0.00985080885424119,0.000692996020058849,0.00342423302374487,-1605.68368702564
5204,0.108025136341194,0.158353767326153,0.00352713075396037,0.0198118581788239,0.000945004574259079,0.0075417800686294,-1605.15956082236
5205,0.105024996721785,0.184859390927758,0.000628581034748587,0.027288976679815,0.000684338687727204,0.00364413200947934,-1603.66950921263
5206,0.103389558045076,0.186230770523562,0.00260265206253333,0.0516917660175027,0.000233718553052895,0.00392847264811184,-1604.16971119549
5207,0.110035710775655,0.19396849361731,0.00696423592110313,0.0321987206327592,0.000277019498970453,0.0135384558579892,-1604.91787053087
5208,0.108178279840269,0.195022298850451,0.00540643183188517,0.0314751361238933,0.000264061615952706,0.00809601170486876,-1603.44487233562
5209,0.108208616831802,0.172183080949194,0.00143106440890492,0.0239016091799566,0.000736483956770068,0.0062567329474481,-1603.65424781598
5210,0.109774506856682,0.184493029027363,0.00175859946062614,0.0235096048054554,0.000814611718333566,0.00773840530302599,-1605.72533061662
5211,0.101890621029142,0.171306880515834,0.00317872585830242,0.00989498606874386,0.000130798017514512,0.00694824245133601,-1603.84449666686
5212,0.103684490412989,0.15878874067971,0.000603078777815475,0.0120003789473425,0.000584768148565999,0.00673731678203058,-1601.90065177574
5213,0.104126787199395,0.17143994150278,0.000701727271567341,0.0159545626414339,0.000119978397667444,0.00382601318787372,-1602.56417479385
5214,0.106120028584173,0.181686829966199,0.00174992505019605,0.0335374878340089,0.000694352697091732,0.00614218524597921,-1603.35838719641
5215,0.0983469013773506,0.178713813616144,0.000924873030481048,0.0240898888193349,0.000476016537486648,0.013412471945084,-1606.41735299527
5216,0.100372567486864,0.175395419392709,0.00303927724810432,0.0327079633362778,0.000637930086850598,0.0135190763327623,-1607.60672475727
5217,0.109519765674919,0.157039047784607,0.00926330118955182,0.0076198558252028,0.000175921909340729,0.00719092482021937,-1602.677427587
5218,0.112776649899606,0.191288978882222,0.00420927815356898,0.00645214513528991,0.000327602052747426,0.00857950822071361,-1606.15079006074
5219,0.115511111230129,0.153175660967379,0.0103897379856837,0.00431778896104786,0.000356126726749083,0.00992513207085349,-1603.41449406255
5220,0.115336692630432,0.155773233454136,0.0135100421807806,0.00330460858317495,0.000144920404646238,0.0165165872077327,-1605.94774153973
5221,0.112452632962934,0.153316690916399,0.0100685611750095,0.00220521962305267,0.000458308386151995,0.0165488752468888,-1604.82584152628
5222,0.114906427970319,0.170911342825249,0.0132718183892381,0.000650712353880742,0.000161172170859115,0.0133130428953152,-1604.50275113237
5223,0.11685183772708,0.172838366137964,0.01706156456327,0.00314998713831627,0.000331266637834994,0.00759339778273162,-1603.84172349501
5224,0.1165157512077,0.171503259012496,0.0201752341739356,0.0297261274064458,0.0003748423417338,0.0105415151116557,-1606.35389508749
5225,0.117989985213404,0.171278753528544,0.0125213957097634,0.00363219981548823,0.000201215090214352,0.0159061619994762,-1606.20189747396
5226,0.108902903693925,0.173752761719826,0.0101834249650844,0.0237991362825221,0.000492442758288861,0.0110561212624271,-1604.74298451827
5227,0.116089127785057,0.164657733042845,0.0116472036467239,0.0115032435022196,0.000222941008040159,0.017040245375734,-1606.23129036824
5228,0.11061147764727,0.182864204954573,0.0058557269828455,0.016077047124142,0.000373470083592286,0.0164963763293687,-1605.14765249421
5229,0.105758840140237,0.178132080322978,0.00736276933778234,0.0313875374105302,0.000550814532158636,0.006269007113148,-1604.53407716183
5230,0.111893817086635,0.173750500890218,0.00439324084791836,0.0333747850936112,0.000316104050800302,0.00703201963989918,-1603.90692872157
5231,0.110131412409405,0.190597954576847,0.00470735571851149,0.00460382736826345,0.000526274680067014,0.0203816019588874,-1608.13840185213
5232,0.110151669636802,0.156179174364119,0.00873987738390746,0.00565358441883941,0.000145371210079672,0.00045356196240657,-1607.17144363016
5233,0.114035058512305,0.159580646188742,0.0112354256478236,0.00213339646974219,0.00038595066850537,0.012697277471405,-1603.43567599409
5234,0.110810538158563,0.158694600623962,0.00731296585540152,0.004673294464358,0.000344653442242008,0.010661502689958,-1602.30680790447
5235,0.106169040543541,0.168455756887509,0.00413491715149187,0.0132393670082483,0.000271387181326434,0.00577258720624587,-1601.51079575415
5236,0.1080380312473,0.170150363841797,0.00344295271427564,0.014618071127113,0.000604222633894574,0.00772550726703386,-1602.73894232742
5237,0.108492480545363,0.158399210126496,0.0047286648504357,0.00649745337717345,0.000130726226498681,0.0086485515541563,-1602.62412254891
5238,0.110249881072688,0.17514231589572,0.00681930928071037,0.0128004168898396,0.000560906132475869,0.0118463577822221,-1604.02109816731
5239,0.109593794535369,0.175934676684547,0.00778983353007915,0.00674426882397054,0.000577501662780412,0.00758800292651128,-1603.89568196889
5240,0.110576973729747,0.143230652265812,0.00745579993649296,0.000532610183347252,0.000223167071240533,0.00909463214649385,-1602.56280475382
5241,0.110568882376207,0.150282443544616,0.00310739033708449,0.00449084707025551,0.000606112477661497,0.00130586640002761,-1604.94943058371
5242,0.103665671502789,0.156263207224361,0.00366884644581504,0.00380834985570504,0.000443559822198932,0.00566676935111707,-1601.98907553059
5243,0.104757794630463,0.153802074455225,0.00513407346128507,0.00432866684535547,0.000620855971956281,0.0112375054473552,-1604.07621606292
5244,0.107063359649949,0.149913088749714,0.000261368274063045,0.00434404449463869,0.000371294812263544,0.00446246405776046,-1601.10577720175
5245,0.105889591577001,0.149326300188586,0.00116776202093248,0.00542709767909723,0.000375381936707644,0.0129492218329028,-1602.73001431117
5246,0.104175942353555,0.151940942989783,0.00251322822709487,0.000933066452604672,0.00051112006304097,0.0129532152200504,-1602.89459563621
5247,0.106355720261784,0.16089296101087,0.00374716214845076,4.891254551071e-05,0.000503200018769161,0.00533015369977134,-1601.65162905383
5248,0.106249455150351,0.134239178151997,0.00160719595367389,0.00256098737178617,0.000432013846477109,0.00924593723158994,-1603.24504343524
5249,0.0993072936726396,0.13800205181361,0.000250852693479657,0.0053607451430997,0.000528357443994236,0.00653629656724464,-1604.47421452409
5250,0.107919041586072,0.135722766037422,0.00198232198221611,0.00493336663781114,0.000497279834196821,0.00417804708521789,-1603.11694886327
5251,0.109052813710875,0.171610448581504,0.0059923851975788,0.0117925183297453,0.000471103688529834,0.0096961005078697,-1602.70024347792
5252,0.109031379671114,0.167568213820264,0.00102279902197808,0.0191734833090753,0.000271618432487618,0.00432870050316877,-1602.32488071528
5253,0.103637697878124,0.166023643008373,0.00154130493230626,0.0134965544974819,0.000319467580458071,0.00471279003678933,-1601.25397348663
5254,0.103491052420473,0.152736784678112,0.00441111686370142,0.0105104912943738,0.000365141985256417,0.00707584858295165,-1602.93973824543
5255,0.107246472789434,0.153102218229625,0.00481808520306482,0.0301993489254279,0.000261185331554666,0.00578226496706131,-1604.70469992257
5256,0.112620724146272,0.19572334454803,0.00848411309660288,0.058411850893513,0.000550236276474364,0.00545790281206617,-1604.8220475285
5257,0.110605368932789,0.231822276554976,0.00411307691461986,0.120202607416188,0.000344193279062933,0.000801127257470312,-1610.76421465683
5258,0.104995388670809,0.263132531046562,0.00674178160811954,0.151447409050221,0.000307465035573597,0.00549949596456107,-1610.93335312371
5259,0.111522421760242,0.257257568595275,0.000858693683245201,0.0983022192481707,0.000254523368302981,0.00556819435597067,-1609.9021895104
5260,0.109028748163796,0.226986616830474,0.00899048463236669,0.0916090749759925,0.000615344909439597,0.00383145836993825,-1606.75896524491
5261,0.110293288952862,0.231011414702338,0.00469305337055819,0.0851370702539876,0.000565775688027054,0.00674057421853856,-1606.11399814938
5262,0.112465799229507,0.192606232478264,0.00948259474444991,0.0668158076347992,0.00089323480031149,0.00589868859686966,-1607.11983161853
5263,0.110844705159506,0.180906405442397,0.00880546889210913,0.0563506980465544,0.000738645659054283,0.00706834286629893,-1606.29814897565
5264,0.112576050849212,0.204357678768572,0.00520810556963788,0.0610579577806813,0.000329990090201909,0.00332747121537844,-1605.26005051902
5265,0.108103873233841,0.209603300843715,0.0104472347022494,0.0607651897666995,0.000431455244864281,0.0128972439751137,-1607.57986126409
5266,0.114656743123156,0.203763886505943,0.0137115255693583,0.0615274000674787,0.000410039845842545,0.00390000378860682,-1605.31187610971
5267,0.111385923217787,0.200410637884557,0.0118826574166832,0.0326082689878762,0.000176439531760988,0.0125218028929833,-1606.40836612888
5268,0.114489819999152,0.186986022190552,0.0126088094535439,0.00613636302633664,0.000471775304142682,0.0018433840713628,-1607.52617812617
5269,0.116144482534928,0.132458281830538,0.0156663022286277,0.0049740401015433,0.000330421086013052,0.00212549966312011,-1606.03753084845
5270,0.116512315851218,0.169091262163248,0.014852831085321,0.0106525788290242,0.000544068318538538,0.0105105432488049,-1604.63873606824
5271,0.112742603306081,0.163357525635031,0.0174855217616707,0.00887742251686459,0.000448799516559256,0.00813427989397559,-1605.4152716305
5272,0.122802909982064,0.157545766410867,0.0221273745016526,0.0106760359011608,0.000642773078599721,0.00618990718130305,-1605.96170580537
5273,0.123604438176805,0.156195008576786,0.0238692684722377,0.0163116734678106,0.000149337810303828,0.00310258247523102,-1606.26352718619
5274,0.123818092349468,0.165764033850017,0.0224371068441739,0.0205224420387987,0.000575832807073974,0.0122438216424154,-1607.25337191017
5275,0.118888354346225,0.179613552194809,0.0220528159062051,0.0313677890984487,0.000227324692654466,0.0141916320562863,-1607.49308677816
5276,0.125022474718223,0.181030415918607,0.0233340061791577,0.000652456304859667,0.000432416872670687,0.0157373703517067,-1608.43789415736
5277,0.116979766959185,0.170448105223804,0.0243484479280055,0.0108559764301912,0.000447737207325012,0.0174004557124392,-1609.69888964963
5278,0.128504471950728,0.156974349672836,0.0254128507220268,0.015016779594209,0.000370361380519352,0.0132534653302476,-1608.42320718534
5279,0.122957400350555,0.167328473790833,0.0238207353755357,0.0163204477675057,0.00075589476604377,0.0140952104608537,-1608.64030598457
5280,0.124003738225336,0.159994301413463,0.0276505606259815,0.0144619537255259,0.00056927989788788,0.0101578383815155,-1607.22147443544
5281,0.126233005817032,0.174857551693999,0.0318413793442021,0.0148850088360509,0.000678091963926845,0.00968048249465274,-1609.42793428731
5282,0.130809217724445,0.173583428223092,0.0340829020030325,0.0286217348344893,0.000622937455421138,0.00408863170356457,-1608.80085964215
5283,0.134472549826373,0.154483582178177,0.0396803395112613,0.0367447561468287,0.000253319212684063,0.00339476065559349,-1611.65975587953
5284,0.138711261945267,0.178559651828483,0.0364900943224031,0.0267848775464016,0.000126074341811113,0.0116077157522511,-1612.00892132264
5285,0.125756938187973,0.180441640227021,0.0334653738212589,0.00801128249136696,0.00023413014023109,0.00559358618018926,-1608.42126353242
5286,0.12771307102189,0.154133969713873,0.0231371078462321,0.00605177546398763,0.000297025718330087,0.00768105236685247,-1606.37461802715
5287,0.129095822304592,0.157083603286185,0.0371448417343479,0.00243496935615812,0.000197322640496187,0.00952694967661935,-1607.82107900847
5288,0.132028277050411,0.165898372198409,0.0379372450690158,0.00832023948479925,0.000338639394055429,0.0124496925334756,-1608.18620326666
5289,0.135481273834462,0.161123785999755,0.0378127834965773,0.00262429485325824,0.000268529322113243,0.00428285612201928,-1607.08866971737
5290,0.133094928002916,0.148243476974928,0.0393406407979069,0.00278917356466138,0.000268594737221439,0.011178301545811,-1608.1914907717
5291,0.133419719218884,0.150557166390028,0.0393949943427974,0.00217438825484869,0.000519722008675611,0.00769824706379531,-1608.39541319842
5292,0.137679628112308,0.153908281287658,0.0365287081953699,0.0126913240711631,0.000162798366404376,0.00795494593982414,-1609.63350048195
5293,0.128393463617361,0.169782302548047,0.0250373597752838,0.0180946822273906,0.000165421871595746,0.0100143873052507,-1607.70882331049
5294,0.123972020982421,0.167839535813878,0.0243210496846575,0.0127634052076462,0.000500056004953455,0.00747914882001036,-1605.59377873457
